Time,State,Lox High,Fuel High,Lox Dome,Fuel Dome,Lox Tank1,Lox Tank2,Fuel Tank1,Fuel Tank2,Pneumatics,Lox Inlet,Fuel Inlet,Fuel Injector,Chamber1,Chamber2
764365.0,5.0,1978.09,2046.61,677.42,-74.31,-81.12,369.94,347.09,357.86,-112.61,509.11,0.08,0.19,0.19,0.08
764707.0,5.0,1972.36,-328.12,197.73,339.64,351.48,369.16,345.52,-75.98,-112.5,509.65,0.08,0.19,0.19,0.08
765042.0,5.0,1978.38,2046.7,677.2,-74.64,351.22,370.38,346.84,-75.58,702.11,509.73,0.08,0.19,0.19,0.08
765378.0,5.0,1977.9,2046.98,677.2,-74.39,351.6,370.86,347.09,-75.77,702.23,52.44,0.1,0.19,0.19,0.08
765714.0,5.0,-364.78,2046.33,677.56,339.7,351.02,370.12,346.14,-75.52,701.76,52.63,0.08,0.19,0.19,0.08
766051.0,5.0,-361.53,2048.67,197.69,339.66,351.32,369.32,346.19,-75.91,701.82,509.91,0.08,0.19,0.19,0.08
766386.0,5.0,1978.19,2046.42,677.13,-74.52,351.52,370.3,347.21,-75.96,701.67,510.28,0.08,0.19,0.19,0.08
766723.0,5.0,1978.95,2049.05,677.89,-74.93,351.34,370.48,347.51,-75.71,702.13,509.36,0.08,0.19,0.19,0.08
767058.0,5.0,1972.55,-329.34,198.06,339.22,351.08,369.14,346.4,-75.94,700.53,509.54,0.08,0.19,0.19,0.08
767397.0,5.0,1978.09,2044.64,198.04,-118.09,351.92,370.82,347.49,-75.85,701.69,52.16,0.08,0.19,0.19,0.08
767732.0,5.0,1977.14,2047.08,198.1,-118.13,351.2,370.38,347.13,-76.25,702.35,509.05,0.08,0.19,0.19,0.08
768066.0,5.0,1973.22,2043.42,197.35,339.62,351.78,369.7,346.61,-76.04,701.74,509.14,0.08,0.19,0.19,0.08
768432.0,5.0,1973.12,2045.01,197.96,-118.19,351.84,369.84,346.73,-75.77,702.41,509.52,0.08,0.19,0.19,0.08
768770.0,5.0,1973.31,2045.76,198.04,340.23,351.46,370.3,346.82,-76.31,701.94,509.81,0.08,0.19,0.19,0.08
769108.0,5.0,1974.56,2048.3,197.88,339.53,351.42,368.7,346.77,-75.96,701.18,52.06,0.08,0.19,0.19,0.08
769443.0,5.0,1972.07,2043.7,197.88,339.62,351.06,368.46,346.12,357.36,701.04,509.52,0.08,0.19,0.19,0.08
769781.0,5.0,1977.04,-576.11,197.59,-74.93,351.5,-81.72,347.24,-75.48,702.49,510.22,0.08,0.19,0.19,0.08
770116.0,5.0,-371.09,2040.79,677.05,339.56,-81.32,369.62,346.08,-75.1,701.65,509.55,0.08,0.19,0.19,0.08
770451.0,5.0,1967.1,-576.49,197.63,340.02,351.44,369.9,346.52,-75.81,701.49,510.14,0.27,0.62,0.25,0.08
770786.0,5.0,1977.9,2041.91,677.05,339.96,351.84,369.2,346.48,-76.58,702.66,509.94,0.08,0.19,0.19,0.08
771120.0,5.0,1968.15,2048.21,197.63,340.27,351.64,-128.7,347.21,-75.5,701.96,509.65,0.08,0.19,0.19,0.08
771456.0,5.0,-370.8,2040.6,197.61,339.83,351.22,370.66,346.58,-75.6,701.1,52.49,0.08,0.19,0.19,0.08
771790.0,5.0,1884.02,2047.08,197.57,339.95,351.28,370.06,346.65,-75.68,700.22,508.97,0.08,0.19,0.29,0.08
772125.0,5.0,1974.84,2042.38,198.04,-118.17,351.84,369.26,346.08,-76.0,701.16,509.14,0.08,0.19,0.19,0.08
772459.0,5.0,-356.08,2048.3,677.58,-118.21,-81.22,370.08,347.03,357.63,701.84,508.99,0.08,0.19,0.19,0.08
772795.0,5.0,1972.93,-326.34,197.29,339.74,351.8,369.6,346.4,-75.83,701.94,52.16,0.08,0.19,0.19,0.08
773131.0,5.0,1971.5,2042.85,197.81,339.64,351.86,369.06,346.02,-76.19,702.74,509.67,0.08,0.19,0.19,0.08
773465.0,5.0,1974.27,2040.88,197.57,-118.15,351.72,369.14,346.67,-75.87,701.9,509.55,0.08,0.19,0.19,0.08
773806.0,5.0,1976.28,-328.59,677.2,340.1,351.06,370.44,346.63,-75.77,701.16,52.42,0.08,0.47,0.19,0.08
774142.0,5.0,1974.75,2043.23,676.93,339.22,351.46,368.98,346.42,-76.06,701.59,52.55,0.08,0.19,0.19,0.08
774477.0,5.0,1976.85,2047.74,676.89,-74.93,-81.04,370.38,347.07,-75.37,702.23,509.69,0.08,0.19,0.19,0.08
774811.0,5.0,-370.13,2041.35,677.26,339.6,-81.52,369.32,345.83,357.13,702.31,509.65,0.08,0.19,0.19,0.08
775145.0,5.0,-357.99,-576.21,197.75,339.74,351.04,368.98,345.77,-75.73,702.04,509.44,0.08,0.19,0.19,0.08
775481.0,5.0,1976.37,2042.57,197.57,339.64,351.82,368.9,346.38,-76.56,702.23,509.22,0.08,0.19,0.19,0.08
775816.0,5.0,1975.89,2043.89,198.0,-75.02,351.48,369.86,347.11,-75.79,702.19,509.89,0.08,0.19,0.19,0.08
776151.0,5.0,1978.19,-576.77,677.34,-118.07,351.46,370.04,347.32,-75.94,702.02,509.34,0.08,0.19,0.19,0.08
776487.0,5.0,1978.28,2048.67,198.1,-74.87,351.9,370.14,347.68,-75.81,701.14,509.18,0.08,0.19,0.19,0.08
776821.0,5.0,1975.13,-329.81,677.13,340.12,351.56,370.78,346.82,-75.69,700.94,52.61,0.08,0.19,0.19,0.08
777157.0,5.0,1976.28,2044.17,197.9,339.7,351.94,369.18,346.29,-76.14,701.55,508.95,0.08,0.19,0.19,0.08
777491.0,5.0,1975.99,2046.89,197.39,-118.15,351.64,370.58,346.77,-75.5,701.67,509.07,0.08,0.19,0.19,0.08
777827.0,5.0,1880.29,2047.92,677.5,339.6,-81.42,369.72,346.35,-75.43,702.29,509.16,0.08,0.19,0.19,0.08
778162.0,5.0,1970.54,-329.53,197.69,339.62,-81.36,368.5,346.15,357.32,702.0,509.36,0.08,0.19,0.19,0.08
778497.0,5.0,1974.56,2044.54,677.56,339.75,351.36,369.08,346.54,-75.46,701.82,510.78,0.08,0.19,0.19,0.08
778831.0,5.0,1978.47,2045.11,677.22,-74.73,351.6,369.44,347.38,-75.77,701.72,509.03,0.08,0.19,0.19,0.08
779167.0,5.0,1880.68,2042.67,677.22,-74.94,-81.5,369.58,346.29,357.69,701.16,509.73,0.08,0.19,0.19,0.08
779508.0,5.0,1966.43,2046.8,197.73,339.51,351.18,369.04,346.25,-76.6,701.57,52.45,0.08,0.19,0.19,0.08
779842.0,5.0,1974.08,2047.83,677.07,339.51,351.02,368.64,346.17,357.27,701.74,509.2,0.08,0.19,0.19,0.08
780176.0,5.0,1978.28,-330.47,677.68,340.27,-81.14,369.66,346.96,357.63,701.96,509.2,0.08,0.19,0.19,0.08
780512.0,5.0,1977.81,2045.39,198.14,-74.56,351.42,370.26,347.76,-75.92,702.45,509.46,0.08,0.19,0.19,0.08
780846.0,5.0,1875.32,2048.11,197.59,339.6,351.18,369.34,346.71,-75.89,701.9,509.4,0.08,0.19,0.19,0.08
781181.0,5.0,1976.37,2045.2,677.03,-118.19,352.0,370.28,347.22,-75.87,701.72,509.59,0.08,0.19,0.19,0.08
781515.0,5.0,-597.95,2046.98,677.56,-74.16,351.38,370.22,347.68,-75.66,701.61,509.28,0.08,0.19,0.19,0.08
781852.0,5.0,-370.7,2040.04,676.97,340.08,351.38,370.68,346.54,-75.48,700.91,52.57,0.08,0.19,0.19,0.08
782186.0,5.0,-370.7,2040.04,676.97,340.08,351.38,370.68,346.54,-75.48,700.69,52.03,0.08,0.19,0.19,0.08
782521.0,5.0,1975.51,2045.2,676.97,-74.79,351.8,370.04,346.88,-75.62,700.73,52.24,0.08,0.19,0.19,0.08
782860.0,5.0,1978.86,-329.91,677.62,340.1,351.28,369.94,346.94,-75.64,701.43,509.61,0.08,0.19,0.19,0.08
783194.0,5.0,1974.36,2043.7,197.83,-74.75,351.72,-81.68,347.17,-75.46,702.27,510.51,0.08,0.19,0.19,0.08
783530.0,5.0,-371.66,2040.13,198.1,340.02,351.1,369.82,346.36,-75.69,701.72,509.77,0.1,0.19,0.19,0.08
783864.0,5.0,1975.32,2045.67,677.26,-74.43,351.38,370.0,346.5,-75.75,701.71,509.26,0.08,0.19,0.19,0.08
784201.0,5.0,-370.99,2040.79,677.01,339.72,-81.62,369.14,345.96,357.38,700.89,52.61,0.08,0.19,0.19,0.08
784541.0,5.0,1972.64,-328.03,197.73,339.93,351.22,368.98,346.8,-76.08,701.76,509.36,0.08,0.19,0.19,0.08
784881.0,5.0,1975.8,2043.7,677.09,-118.09,351.5,369.82,347.21,-75.94,701.61,509.46,0.08,0.19,0.19,0.08
785220.0,5.0,1979.72,2045.48,676.97,-74.85,351.6,370.4,347.47,-75.66,701.02,51.89,0.08,0.19,0.19,0.08
785554.0,5.0,1974.17,2046.98,677.26,340.21,351.36,370.8,347.38,-75.71,701.53,52.49,0.08,0.19,0.19,0.08
785891.0,5.0,1976.66,2046.42,676.91,340.27,-81.06,370.38,347.15,-75.27,701.84,509.22,0.08,0.19,0.19,0.08
786227.0,5.0,1883.45,2041.26,677.56,-118.11,351.44,370.54,346.42,-75.6,702.29,509.69,0.08,0.19,0.19,0.08
786562.0,5.0,1970.92,2047.08,197.63,340.08,351.58,368.94,346.42,-76.6,701.12,509.85,0.08,0.19,0.21,0.08
786900.0,5.0,1975.22,2042.1,676.89,-75.04,351.96,369.44,347.17,-75.91,700.52,52.61,0.08,0.27,0.19,0.08
787236.0,5.0,1974.08,2046.89,677.19,-74.94,-81.14,370.0,346.88,357.69,701.61,509.24,0.08,0.19,0.19,0.08
787573.0,5.0,-370.61,2046.98,197.61,340.04,351.04,369.36,346.14,-76.29,701.84,509.83,0.08,0.27,0.33,0.08
787909.0,5.0,1972.45,2048.58,197.88,339.35,351.2,368.78,346.27,-75.52,702.21,509.63,0.08,0.19,0.19,0.08
788247.0,5.0,1976.56,2045.67,676.95,-74.64,351.8,370.0,346.71,-75.66,700.67,52.44,0.08,0.19,0.19,0.08
788583.0,5.0,-370.99,2039.19,677.24,-118.07,351.44,370.6,346.35,-75.52,700.96,509.01,0.08,0.19,0.29,0.08
788966.0,5.0,1978.57,2049.14,198.12,-74.58,351.66,-81.58,347.84,-75.66,700.38,509.03,0.08,0.19,0.47,0.08
789306.0,5.0,-374.72,2038.53,197.61,340.0,-81.3,369.6,346.02,-75.46,701.65,509.44,0.08,0.19,0.19,0.08
789642.0,5.0,1973.12,-330.38,197.73,339.72,351.46,369.46,346.02,-75.98,701.51,509.32,0.08,0.19,0.19,0.08
789979.0,5.0,1974.17,2047.45,198.0,339.6,351.48,368.94,346.63,-75.87,701.57,509.42,0.1,0.19,0.19,0.08
790315.0,5.0,1974.75,2043.7,198.14,-118.11,351.84,369.12,346.61,-76.6,700.57,509.77,0.08,0.19,0.19,0.08
790652.0,5.0,1975.8,2048.86,677.01,-74.94,351.94,370.36,347.24,-75.81,701.43,509.14,0.08,0.19,0.19,0.08
790987.0,5.0,1968.72,2044.83,197.55,340.27,351.22,370.32,347.26,-75.44,700.61,509.11,0.08,0.19,0.19,0.08
791321.0,5.0,-371.66,2040.79,677.09,339.37,-81.56,369.12,345.85,357.59,701.04,509.36,0.08,0.19,0.19,0.08
791658.0,5.0,1978.67,2044.36,677.24,-118.07,351.32,369.64,346.46,-75.83,701.3,509.77,0.08,0.19,0.25,0.08
791995.0,5.0,1977.71,2044.83,677.09,-75.0,351.42,369.82,346.5,-75.77,700.32,509.93,0.08,0.19,0.19,0.08
792331.0,5.0,1969.58,2047.92,197.43,-118.21,351.44,370.46,346.8,-76.25,700.63,509.14,0.08,0.19,0.19,0.08
792665.0,5.0,1877.14,2047.55,197.83,339.77,-81.12,369.48,346.46,-75.92,700.53,51.81,0.08,0.19,0.19,0.08
793001.0,5.0,1978.76,2045.95,677.34,-74.89,351.12,370.12,347.38,-75.44,701.3,509.07,0.08,0.19,0.19,0.08
793341.0,5.0,1979.62,2047.08,677.07,-118.05,-81.02,370.34,347.11,-75.37,701.08,509.79,0.08,0.19,0.19,0.08
793678.0,5.0,1974.36,2046.52,677.28,339.96,351.48,370.4,347.01,-76.14,700.92,509.44,0.08,0.19,0.39,0.08
794015.0,5.0,1966.05,-329.06,198.08,339.75,351.5,370.06,346.56,-75.89,700.89,52.61,0.08,0.19,0.19,0.08
794352.0,5.0,1974.75,2043.7,197.98,340.16,351.2,368.92,345.72,-75.68,702.39,509.48,0.08,0.19,0.19,0.08
794690.0,5.0,1975.51,2042.85,676.89,-118.11,351.48,369.22,346.29,-75.92,701.72,509.98,0.08,0.19,0.19,0.08
795028.0,5.0,1975.61,2043.23,677.2,-74.83,351.06,368.98,346.75,357.44,700.87,509.22,0.08,0.19,0.19,0.08
795367.0,5.0,1975.99,2046.7,676.99,-75.02,351.36,370.2,346.73,-75.75,701.35,509.01,0.08,0.19,0.19,0.08
795705.0,5.0,-367.84,2043.23,197.63,339.93,351.12,369.54,346.15,-75.91,701.63,510.41,0.08,0.19,0.19,0.08
796044.0,5.0,1975.32,2046.61,676.95,339.28,-81.06,368.36,345.98,357.28,700.38,509.18,0.08,0.19,0.19,0.08
796383.0,5.0,1976.56,2043.51,676.89,340.08,351.22,368.7,346.42,357.44,701.14,509.38,0.08,0.19,0.19,0.08
796720.0,5.0,1978.76,2046.98,197.98,340.12,351.5,369.9,347.03,-75.75,701.49,510.65,0.08,0.19,0.19,0.08
797088.0,5.0,1975.51,2046.89,677.3,-74.54,351.04,370.38,346.86,-75.5,702.11,510.12,0.08,0.19,0.19,0.08
797427.0,5.0,1979.14,2046.8,676.93,-74.87,-81.14,369.96,346.9,357.65,700.52,52.4,0.08,0.19,0.19,0.08
797766.0,5.0,-357.51,-576.02,197.86,339.32,-81.44,368.68,346.14,357.32,701.43,508.95,0.08,0.19,0.19,0.08
798099.0,5.0,1980.58,2047.92,677.78,340.04,351.34,370.18,346.71,-75.69,701.96,509.81,0.08,0.19,0.19,0.08
798437.0,5.0,1977.14,2045.58,677.44,-74.35,351.56,370.84,347.24,-75.85,701.55,509.83,0.08,0.19,0.19,0.08
798776.0,5.0,1978.38,-330.28,677.44,340.04,351.14,370.46,346.67,-75.58,700.63,51.83,0.08,0.19,0.19,0.08
799115.0,5.0,1971.5,2043.79,197.75,-118.07,351.26,370.44,347.24,-75.54,701.08,509.83,0.08,0.19,0.19,0.08
799451.0,5.0,1974.56,2043.79,197.63,339.77,351.8,369.76,346.52,-75.75,701.33,52.59,0.08,0.19,0.19,0.08
799787.0,5.0,1978.57,2044.45,677.42,339.54,351.6,369.4,347.21,-75.81,701.82,509.91,0.08,0.19,0.19,0.08
800124.0,5.0,1976.85,2047.83,198.1,-75.06,-81.1,370.58,347.0,-75.46,700.83,51.95,0.08,0.19,0.19,0.08
800462.0,5.0,-372.81,2042.67,677.4,339.2,-81.14,369.64,345.51,-75.64,700.36,509.26,0.08,0.19,0.19,0.08
800798.0,5.0,1970.83,-330.09,677.09,339.14,351.34,368.74,346.15,-76.64,701.24,509.26,0.08,0.19,0.19,0.08
801134.0,5.0,1974.27,2044.83,197.71,339.79,351.44,368.8,346.56,-75.83,701.74,509.75,0.08,0.19,0.19,0.08
801473.0,5.0,1978.47,2046.05,676.89,-74.87,351.58,370.26,347.24,-75.83,701.69,509.44,0.08,0.19,0.19,0.08
801810.0,5.0,1973.98,2046.33,197.41,340.21,351.26,370.4,347.38,-75.58,700.59,52.59,0.11,0.19,0.19,0.08
802147.0,5.0,1966.05,-576.68,198.12,340.02,351.22,370.5,347.0,-75.58,701.08,509.26,0.08,0.19,0.19,0.08
802482.0,5.0,1877.14,2048.02,197.69,339.56,351.08,369.1,346.61,-75.75,701.94,509.59,0.08,0.19,0.19,0.08
802819.0,5.0,1973.6,2044.73,197.33,339.64,351.78,369.96,346.73,-75.92,701.53,509.83,0.1,0.54,0.19,0.08
803156.0,5.0,1979.43,2045.01,198.02,-118.07,351.38,370.1,347.64,-75.18,700.81,509.22,0.08,0.19,0.19,0.12
803493.0,5.0,1974.08,2045.39,677.15,-74.81,351.62,370.92,347.3,-75.81,700.36,52.61,0.08,0.19,0.19,0.08
803829.0,5.0,-371.56,2039.47,677.68,339.51,-81.36,369.76,346.17,-75.43,700.57,509.73,0.08,0.19,0.19,0.08
804167.0,5.0,-359.04,2046.52,197.61,339.85,-81.08,368.98,345.68,-75.79,701.49,509.67,0.08,0.19,0.19,0.08
804502.0,5.0,1973.89,2048.67,677.26,339.05,351.22,368.82,345.77,-75.91,702.1,509.65,0.08,0.19,0.19,0.08
804840.0,5.0,1976.37,2044.36,676.87,-74.77,351.18,369.44,347.01,-75.66,700.46,52.36,0.08,0.19,0.19,0.08
805176.0,5.0,1966.72,2045.67,197.86,-74.98,351.22,370.38,347.43,-75.64,700.94,509.36,0.08,0.19,0.19,0.08
805515.0,5.0,1973.69,2041.63,197.61,339.85,351.52,369.0,346.48,-75.94,701.67,509.54,0.08,0.19,0.19,0.08
805850.0,5.0,1973.12,2047.55,198.1,-118.05,351.06,370.62,347.19,-75.41,701.72,510.0,0.08,0.19,0.19,0.08
806188.0,5.0,1976.28,2047.45,197.96,339.68,351.8,369.74,346.58,-75.98,700.61,52.51,0.08,0.19,0.19,0.08
806524.0,5.0,1875.51,2042.1,677.05,339.83,-81.16,369.98,346.36,-75.43,700.32,509.59,0.08,0.19,0.19,0.08
806863.0,5.0,1972.45,2044.92,676.97,-74.77,351.44,369.68,347.68,-75.91,701.02,509.5,0.08,0.19,0.19,0.08
807199.0,5.0,1975.42,2046.52,677.38,-74.51,351.22,370.66,346.8,-75.68,701.57,510.26,0.08,0.19,0.19,0.08
807536.0,5.0,-357.89,-330.75,197.63,340.23,351.36,370.32,346.58,-76.42,700.91,510.63,0.08,0.19,0.19,0.08
807874.0,5.0,1973.41,2045.01,677.24,339.43,351.5,368.98,346.77,-75.94,700.53,51.71,0.08,0.19,0.19,0.08
808209.0,5.0,1979.05,2046.8,677.7,340.16,351.06,369.68,347.05,357.5,700.87,509.2,0.08,0.19,0.19,0.08
808545.0,5.0,-597.47,2048.11,677.56,340.1,351.3,370.7,347.43,-75.73,701.28,509.59,0.08,0.19,0.19,0.08
808882.0,5.0,-374.62,2040.04,677.01,-118.07,-81.84,369.14,345.89,357.19,701.61,510.8,0.08,0.19,0.19,0.08
809220.0,5.0,1974.36,-330.38,197.75,339.39,351.24,368.78,346.65,-75.94,700.4,52.42,0.08,0.27,0.19,0.08
809557.0,5.0,1978.76,-328.03,677.13,-118.17,351.18,370.46,347.74,-75.46,700.48,509.77,0.08,0.19,0.19,0.08
809894.0,5.0,-357.42,2043.13,677.52,339.81,-81.18,370.4,346.73,-75.46,701.49,510.16,0.08,0.19,0.19,0.08
810229.0,5.0,1877.71,2041.44,197.57,339.95,-81.1,369.24,345.77,-75.73,701.76,509.85,0.08,0.19,0.19,0.08
810567.0,5.0,1877.71,2041.44,197.57,339.95,-81.1,369.24,345.77,-75.73,701.16,509.46,0.08,0.19,0.19,0.1
810903.0,5.0,1975.89,2046.14,677.66,340.27,351.66,370.12,347.28,-76.29,-37.44,52.63,0.08,0.19,0.23,0.08
811240.0,5.0,1977.61,2044.83,677.44,-74.51,351.28,369.92,347.09,-75.29,700.96,52.49,0.08,0.19,0.19,0.08
811577.0,5.0,-367.17,2041.44,197.41,339.79,-81.08,369.78,346.29,-75.92,700.65,509.16,0.08,0.19,0.19,0.08
811915.0,5.0,1972.93,2044.73,198.04,340.12,351.78,369.6,346.44,-75.79,701.12,510.08,0.08,0.19,0.19,0.08
812251.0,5.0,1976.85,2047.08,677.24,-74.93,351.3,369.94,346.92,-75.91,700.77,508.97,0.08,0.19,0.19,0.08
812587.0,5.0,1977.52,2045.86,197.86,-75.04,351.36,370.66,347.15,-76.44,700.5,52.57,0.08,0.19,0.19,0.08
812926.0,5.0,1871.98,2043.04,677.62,339.54,-81.38,369.48,346.08,357.59,701.74,509.44,0.08,0.19,0.19,0.08
813263.0,5.0,-373.09,2041.07,676.89,339.39,-81.6,369.1,345.94,357.59,701.43,509.87,0.08,0.19,0.39,0.08
813600.0,5.0,1969.78,-329.44,197.77,339.66,351.58,369.28,346.15,-76.06,700.92,509.26,0.08,0.19,0.19,0.14
813935.0,5.0,1973.12,2046.7,676.89,-118.17,351.74,369.74,346.96,-76.54,700.36,509.46,0.08,0.19,0.19,0.08
814272.0,5.0,1976.56,2046.23,677.66,340.19,-81.06,370.42,347.72,-75.66,700.73,52.24,0.08,0.19,0.19,0.08
814608.0,5.0,1978.67,2046.98,677.03,-118.17,-81.3,369.92,347.0,357.94,701.24,509.34,0.08,0.19,0.19,0.08
814945.0,5.0,1973.6,2046.52,677.01,339.87,351.28,370.4,347.05,-75.66,701.59,509.46,0.08,0.19,0.19,0.08
815281.0,5.0,-357.8,-330.38,676.89,339.16,-81.18,369.02,346.21,-75.64,701.49,509.71,0.08,0.19,0.19,0.08
815619.0,5.0,1975.32,2043.6,676.99,-118.07,351.84,369.98,347.15,-75.92,700.16,509.67,0.08,0.19,0.19,0.08
815955.0,5.0,1965.95,2043.98,197.57,340.19,351.4,370.46,346.75,-76.33,700.55,52.45,0.08,0.19,0.33,0.08
816292.0,5.0,1882.4,2041.54,677.01,-118.09,-81.1,370.3,345.87,-75.64,701.9,509.57,0.08,0.19,0.19,0.08
816629.0,5.0,-363.15,2047.17,197.75,339.85,351.46,370.12,346.56,-75.87,701.26,509.77,0.08,0.19,0.19,0.08
816968.0,5.0,1975.99,2041.73,197.73,339.98,351.92,370.18,346.86,-75.96,700.96,52.36,0.08,0.19,0.19,0.08
817304.0,5.0,1979.05,2044.73,677.19,-74.89,351.88,370.46,347.11,-75.83,701.0,509.13,0.08,0.19,0.19,0.08
817641.0,5.0,1978.09,2046.8,677.86,-118.21,351.2,370.58,346.73,-75.44,701.22,509.4,0.08,0.19,0.19,0.08
817977.0,5.0,1978.19,-576.58,197.88,-74.83,351.5,370.54,347.3,-76.31,700.77,52.28,0.46,0.52,0.41,0.08
818314.0,5.0,-363.53,2041.63,197.69,-118.11,-81.02,370.2,346.67,-75.27,700.44,509.59,0.08,0.19,0.19,0.08
818651.0,5.0,1966.72,-325.77,676.89,339.11,351.04,368.96,345.7,-75.91,700.16,52.59,0.08,0.19,0.19,0.08
818987.0,5.0,1974.65,2044.26,677.32,339.26,351.26,368.5,345.96,-75.87,701.04,509.03,0.08,0.19,0.19,0.08
819323.0,5.0,1975.42,2044.73,677.26,339.41,351.58,369.26,346.52,-76.04,701.71,509.61,0.08,0.19,0.19,0.08
819661.0,5.0,1974.27,2044.83,677.38,339.49,351.56,369.24,346.69,-76.04,701.3,509.63,0.08,0.19,0.19,0.08
819997.0,5.0,1978.38,2047.92,198.12,-74.93,351.5,370.64,347.36,-76.4,700.61,509.01,0.08,0.19,0.19,0.08
820334.0,5.0,1978.76,-329.34,677.28,-75.0,351.14,370.58,347.78,-75.71,700.01,508.95,0.08,0.19,0.19,0.08
820672.0,5.0,1968.34,2045.11,197.92,-118.19,351.56,370.7,346.71,-75.66,701.16,508.95,0.08,0.19,0.19,0.08
821010.0,5.0,1975.99,2044.26,198.06,-118.17,351.44,369.92,347.47,-75.58,701.33,510.0,0.08,0.19,0.35,0.08
821347.0,5.0,1875.8,2042.85,677.26,-74.94,351.34,371.08,346.67,-75.64,700.53,52.36,0.08,0.19,0.19,0.08
821683.0,5.0,1971.4,2047.64,197.83,339.56,351.84,369.58,346.65,-75.94,700.26,52.06,0.08,0.19,0.19,0.08
822022.0,5.0,1974.75,2043.42,677.3,-74.77,351.1,368.86,346.65,357.23,700.87,509.67,0.08,0.19,0.23,0.08
822356.0,5.0,1975.42,-330.75,677.36,-118.07,351.38,370.42,347.4,-75.66,701.51,510.37,0.08,0.19,0.19,0.08
822692.0,5.0,1979.53,2046.52,198.1,-74.79,351.48,370.9,347.22,-75.71,701.71,509.67,0.08,0.19,0.19,0.12
823029.0,5.0,1972.07,2046.61,197.86,-74.96,351.38,370.38,347.11,-76.31,700.65,509.77,0.08,0.19,0.19,0.08
823368.0,5.0,1975.22,2043.7,197.77,339.3,351.72,368.78,346.38,-76.5,701.2,52.22,0.08,0.19,0.19,0.08
823705.0,5.0,1974.46,2044.54,197.71,340.16,351.96,369.38,346.44,-75.73,701.86,509.5,0.08,0.19,0.19,0.08
824041.0,5.0,1974.46,2041.73,197.9,340.27,351.46,369.86,346.98,-75.85,700.75,510.22,0.08,0.19,0.27,0.08
824378.0,5.0,1975.89,2044.26,676.87,-118.07,351.88,369.92,347.43,-75.77,700.61,510.39,0.08,0.19,0.19,0.08
824716.0,5.0,1969.49,2045.48,676.87,340.1,351.24,370.36,346.58,-76.14,700.57,509.05,0.08,0.19,0.19,0.08
825053.0,5.0,1975.13,2044.73,676.99,-118.17,351.96,370.04,346.59,-75.94,700.73,509.48,0.08,0.19,0.19,0.08
825389.0,5.0,1880.68,2040.13,677.3,339.79,351.18,370.22,346.5,-76.27,701.55,510.65,0.08,0.19,0.19,0.08
825725.0,5.0,-361.72,2046.23,197.69,339.81,-81.22,369.16,345.72,-75.71,701.41,509.42,0.08,0.19,0.19,0.14
826063.0,5.0,1974.65,2047.27,676.91,339.32,351.82,369.14,346.12,-75.98,700.5,51.83,0.08,0.19,0.19,0.08
826403.0,5.0,1977.23,2045.95,677.36,-74.93,351.9,-128.62,347.61,-75.85,701.0,52.38,0.08,0.19,0.19,0.08
826739.0,5.0,1978.67,2046.33,677.2,-74.51,351.76,-81.74,347.66,-75.71,701.26,509.79,0.08,0.19,0.35,0.08
827077.0,5.0,1973.69,2045.58,676.95,-74.77,351.56,370.9,346.9,-75.62,700.92,509.5,0.08,0.19,0.19,0.08
827413.0,5.0,1884.6,2042.29,197.96,340.04,351.64,370.54,346.36,-75.39,700.46,509.65,0.08,0.19,0.19,0.08
827750.0,5.0,1966.43,-576.58,197.86,339.39,351.2,369.28,346.38,-75.83,-37.31,52.42,0.08,0.19,0.19,0.08
828085.0,5.0,1977.23,2045.11,677.86,340.19,351.46,369.88,347.63,-75.79,701.0,510.2,0.08,0.19,0.19,0.08
828423.0,5.0,-367.26,2043.42,197.53,339.68,351.22,369.54,346.08,-76.52,701.72,510.41,0.08,0.19,0.19,0.08
828760.0,5.0,1971.88,-329.15,197.79,339.6,351.52,369.28,345.98,-75.94,699.95,509.59,0.08,0.19,0.19,0.08
829097.0,5.0,1976.75,2044.36,677.17,340.27,351.42,369.48,346.29,-75.91,700.63,52.57,0.08,0.19,0.19,0.08
829432.0,5.0,1976.95,2046.33,677.13,-74.45,-81.24,370.16,346.96,357.4,700.32,509.26,0.08,0.19,0.19,0.08
829770.0,5.0,-370.23,2040.04,676.87,340.23,351.22,370.26,345.98,-75.69,701.71,509.54,0.08,0.19,0.19,0.08
830106.0,5.0,1978.28,2044.45,197.79,-118.05,351.28,369.92,346.35,-75.68,700.55,509.16,0.08,0.19,0.19,0.08
830440.0,5.0,-372.33,2042.48,677.6,339.54,-81.06,370.0,346.23,-75.91,701.47,509.26,0.08,0.19,0.19,0.08
830776.0,5.0,-361.81,-576.58,197.65,339.72,-81.08,369.22,346.21,-75.83,700.24,509.71,0.08,0.19,0.19,0.08
831114.0,5.0,1970.73,2040.6,197.75,340.0,351.82,369.82,346.56,-75.96,700.71,509.11,0.08,0.19,0.33,0.08
831450.0,5.0,1977.42,2045.58,198.02,-74.75,351.14,370.74,347.7,-75.58,700.79,508.95,0.08,0.19,0.19,0.08
831788.0,5.0,1978.28,2046.42,677.6,340.27,351.46,370.64,347.15,-76.29,701.04,510.3,0.08,0.19,0.27,0.08
832124.0,5.0,1970.54,-329.62,197.31,339.56,-81.06,369.06,346.73,-75.79,701.41,510.47,0.08,0.19,0.19,0.08
